Pmax,IS,Pmax_sin,Pmax_cos,alpakas_id,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,cluster_hierarchical
1.7333847584747044,33.729306878760504,0.8660254037844386,0.5000000000000001,DE-0015,1.2631115039598273,1.442509822406877,1.7333847584747044,1.4813771711488979,1.0299315827754274,0.9567138369154076,0.7169379263654873,0.5456593115346248,0.4962848482323778,0.5506042417948505,0.7172934118352653,1.0806955633635404,3
1.2575914792169622,11.196341053636184,0.49999999999999994,0.8660254037844387,DE-0019,1.2541600437807536,1.2575914792169622,1.1540742838976157,1.0092428350138978,0.9770087534944921,1.0009277330022017,0.9546183351107793,0.9140437882704638,0.8759988077570059,0.8070177517937854,0.8216321237346396,0.9821158883139227,2
1.7500650737103933,46.37060758490279,0.0,1.0,FR-0007,1.7500650737103933,1.6007704259318776,1.6666415324119956,1.1216298529389577,0.9452851610368255,0.6689695909868162,0.41849230240423907,0.26710262586444977,0.34705938642758016,0.6443582977861916,1.167725123360406,1.548908266340807,3
1.6007732447816436,34.131544991111866,-0.5000000000000004,0.8660254037844384,FR-0011,1.4655522013964548,1.4103717594512253,1.384236511511839,1.0024687722275871,0.8971616833125295,0.7363142025829372,0.5374827471875795,0.35961202134686887,0.5067105467342052,0.9207492732357498,1.1904133839645452,1.6007732447816436,3
1.7146656859435212,40.52428733112279,-0.5000000000000004,0.8660254037844384,FR-0013,1.470404968434153,1.5132257316862976,1.382196323008339,1.0401880565921957,0.8691187172567857,0.6291855698581574,0.4466550228141165,0.2652954183838911,0.4563682607559988,0.9073246410815259,1.316181344220706,1.7146656859435212,3
1.31932460933887,29.003441800665076,0.8660254037844386,0.5000000000000001,FR-0024,1.2689058320522923,1.2912924602200153,1.31932460933887,1.2657962913201264,1.2928150637227007,0.9846956343725527,0.6617392233468073,0.49462551773767405,0.4662923763184144,0.6622155718494986,1.0836500985868285,1.228196984463923,3
1.7898624679622936,39.22364734070482,0.49999999999999994,0.8660254037844387,FR-0034,1.6384393296396373,1.7898624679622936,1.1113375328946782,0.8226395600456505,1.0274677415858293,0.578370488485839,0.6391194785041124,0.3451061784883181,0.2950353576027605,0.9903504334623453,1.1090306257110178,1.701321479680148,3
1.9363689312594177,50.89218128345742,0.49999999999999994,0.8660254037844387,SI-0012,0.8549657275787161,1.9363689312594177,1.5924540554249214,0.8897192306588165,0.5542900871432427,0.36355488820514964,0.19259105899272416,0.20590520838040874,1.128787918405168,0.989890697581225,1.807359595347865,1.6930081521178,3
1.5549068868252016,31.77598301233185,-0.8660254037844386,0.5000000000000001,SI-0016,1.1643094175411806,1.030735498333844,1.1922108091676102,1.3239780182711254,0.8602689110278258,0.6827695945287199,0.45386092187350047,0.3752515200649781,0.727095665038703,1.1270845118785529,1.5549068868252016,1.5191394319960352,3
1.895017097383772,35.0864873988949,-0.8660254037844386,0.5000000000000001,SI-0035,1.0932937797935456,0.9935704967730645,1.2269557596466656,1.33054965338056,0.8698450331483747,0.6731731926524055,0.39157203679025293,0.2872976241542032,0.7958713488164865,0.891915127007331,1.895017097383772,1.5678070570049631,3
